CO_CURSO,ITEM,n_total,n_valido,media,mediana,dp,concordancia_n,nao_sabe_n,nao_aplica_n,concordancia_pct,ausencia_analitica_pct
108730,QE_I20,14,13,5.923076923076923,6.0,0.2773500981126146,13,1,0,1.0,0.0714285714285714
108734,QE_I20,40,29,4.551724137931035,5.0,1.548875326914701,22,5,1,0.7586206896551724,0.275
109356,QE_I20,27,6,3.5,4.0,2.16794833886788,3,2,1,0.5,0.7777777777777778
109768,QE_I20,18,16,4.75,5.5,1.570562531918633,12,2,0,0.75,0.11111111111111116
109948,QE_I20,47,23,3.3043478260869565,3.0,2.0545909260769615,10,9,3,0.43478260869565216,0.5106382978723405
111506,QE_I20,6,4,5.0,5.0,1.1547005383792515,4,1,0,1.0,0.33333333333333337
113030,QE_I20,18,18,4.833333333333333,6.0,1.6538724611187705,13,0,0,0.7222222222222222,0.0
113295,QE_I20,14,14,5.785714285714286,6.0,0.8017837257372732,13,0,0,0.9285714285714286,0.0
113490,QE_I20,51,44,5.409090909090909,6.0,1.0635216143085575,41,3,0,0.9318181818181818,0.13725490196078427
113589,QE_I20,7,7,5.428571428571429,6.0,0.7867957924694431,7,0,0,1.0,0.0
113907,QE_I20,81,60,5.083333333333333,5.0,1.1243328216259232,55,5,1,0.9166666666666666,0.2592592592592593
113953,QE_I20,30,29,5.310344827586207,6.0,0.9674505626299489,28,1,0,0.9655172413793104,0.033333333333333326
114388,QE_I20,5,3,5.333333333333333,6.0,1.1547005383792517,3,0,0,1.0,0.4
114556,QE_I20,13,13,5.538461538461538,6.0,0.9674179220468452,12,0,0,0.9230769230769231,0.0
114853,QE_I20,135,80,4.7,5.0,1.3724227860967144,64,9,2,0.8,0.40740740740740744
115086,QE_I20,11,9,5.222222222222222,6.0,1.3944333775567925,8,0,0,0.8888888888888888,0.18181818181818177
116144,QE_I20,13,13,5.846153846153846,6.0,0.3755338080994056,13,0,0,1.0,0.0
116730,QE_I20,5,5,5.0,5.0,0.7071067811865475,5,0,0,1.0,0.0
116820,QE_I20,3,3,5.666666666666667,6.0,0.5773502691896257,3,0,0,1.0,0.0
116856,QE_I20,11,10,5.0,5.0,0.816496580927726,10,0,0,1.0,0.09090909090909094
116882,QE_I20,16,16,5.375,6.0,0.9574271077563381,15,0,0,0.9375,0.0
117196,QE_I20,2,2,5.0,5.0,1.4142135623730951,2,0,0,1.0,0.0
118100,QE_I20,58,58,5.448275862068965,6.0,1.028922341930103,51,0,0,0.8793103448275862,0.0
118564,QE_I20,4,4,5.75,6.0,0.4999999999999999,4,0,0,1.0,0.0
120389,QE_I20,13,10,5.6,6.0,0.6992058987801011,10,1,0,1.0,0.23076923076923073
120767,QE_I20,2,2,2.5,2.5,0.7071067811865476,0,0,0,0.0,0.0
121013,QE_I20,26,22,5.136363636363637,6.0,1.3200091827045157,20,1,0,0.9090909090909091,0.15384615384615385
121792,QE_I20,6,6,5.166666666666667,5.0,0.752772652709081,6,0,0,1.0,0.0
122122,QE_I20,29,27,5.037037037037037,6.0,1.2551886613169254,22,1,0,0.8148148148148148,0.06896551724137934
122358,QE_I20,1,0,,,,0,0,0,nan,1.0
122746,QE_I20,19,15,5.733333333333333,6.0,0.5936168397046636,15,3,0,1.0,0.21052631578947367
123356,QE_I20,31,9,4.111111111111111,4.0,1.6914819275153699,6,4,0,0.6666666666666666,0.7096774193548387
123472,QE_I20,78,42,4.714285714285714,5.0,1.4018405024913094,30,12,2,0.7142857142857143,0.46153846153846156
123494,QE_I20,2,2,5.5,5.5,0.7071067811865476,2,0,0,1.0,0.0
123519,QE_I20,13,11,5.090909090909091,5.0,1.2210278829367864,10,2,0,0.9090909090909091,0.15384615384615385
123787,QE_I20,3,2,4.5,4.5,0.7071067811865476,2,0,0,1.0,0.33333333333333337
300520,QE_I20,31,21,5.0476190476190474,5.0,1.023532631438318,20,1,0,0.9523809523809523,0.32258064516129037
312333,QE_I20,43,39,4.717948717948718,5.0,1.3562471042650228,33,1,0,0.8461538461538461,0.09302325581395354
1101770,QE_I20,46,43,5.441860465116279,6.0,1.075757221269774,40,0,0,0.9302325581395349,0.06521739130434778
1102402,QE_I20,36,20,5.3,5.5,0.8645047258706176,19,1,0,0.95,0.4444444444444444
1102641,QE_I20,4,4,5.5,5.5,0.5773502691896257,4,0,0,1.0,0.0
1102795,QE_I20,10,9,5.777777777777778,6.0,0.4409585518440986,9,0,0,1.0,0.09999999999999998
1102963,QE_I20,4,4,5.5,5.5,0.5773502691896257,4,0,0,1.0,0.0
1103025,QE_I20,10,10,5.5,6.0,0.9718253158075499,9,0,0,0.9,0.0
1103031,QE_I20,10,9,5.111111111111111,5.0,1.05409255338946,8,1,0,0.8888888888888888,0.09999999999999998
1103032,QE_I20,4,4,6.0,6.0,0.0,4,0,0,1.0,0.0
1103185,QE_I20,2,2,5.5,5.5,0.7071067811865476,2,0,0,1.0,0.0
1103461,QE_I20,15,15,5.4,6.0,1.0555973258234952,13,0,0,0.8666666666666667,0.0
1103556,QE_I20,20,14,5.714285714285714,6.0,0.7262730392025629,14,0,0,1.0,0.30000000000000004
1103657,QE_I20,15,13,5.461538461538462,6.0,0.7762500258061847,13,0,1,1.0,0.1333333333333333
1103813,QE_I20,30,29,4.551724137931035,4.0,1.3252009792737027,23,0,0,0.7931034482758621,0.033333333333333326
1103910,QE_I20,24,16,5.125,5.0,1.0878112581387147,15,2,0,0.9375,0.33333333333333337
1103911,QE_I20,28,28,5.571428571428571,6.0,0.7901510136288027,27,0,0,0.9642857142857143,0.0
1103912,QE_I20,11,10,4.6,6.0,1.8378731669453632,6,0,0,0.6,0.09090909090909094
1103914,QE_I20,26,22,4.7272727272727275,5.0,1.3863902488397424,18,3,0,0.8181818181818182,0.15384615384615385
1105218,QE_I20,25,22,4.681818181818182,5.0,1.5549112250379176,18,0,0,0.8181818181818182,0.12
1106721,QE_I20,6,5,6.0,6.0,0.0,5,1,0,1.0,0.16666666666666663
1108212,QE_I20,24,23,5.521739130434782,6.0,0.7304771303365113,23,0,0,1.0,0.04166666666666663
1111510,QE_I20,6,5,5.0,6.0,1.4142135623730951,4,0,0,0.8,0.16666666666666663
1117203,QE_I20,10,10,6.0,6.0,0.0,10,0,0,1.0,0.0
1122743,QE_I20,17,15,5.066666666666666,6.0,1.162919151265879,13,0,0,0.8666666666666667,0.11764705882352944
1123270,QE_I20,24,22,5.681818181818182,6.0,0.5679003631895497,22,0,0,1.0,0.08333333333333337
1126144,QE_I20,7,7,6.0,6.0,0.0,7,0,0,1.0,0.0
1127113,QE_I20,31,26,4.076923076923077,4.0,1.5728465131239457,16,0,0,0.6153846153846154,0.16129032258064513
1127676,QE_I20,10,10,5.8,6.0,0.6324555320336759,10,0,0,1.0,0.0
1128030,QE_I20,17,17,5.411764705882353,6.0,1.1757350641945112,15,0,0,0.8823529411764706,0.0
1128096,QE_I20,25,25,5.76,6.0,0.5228129047119373,25,0,0,1.0,0.0
1128169,QE_I20,48,46,5.586956521739131,6.0,0.8583210214397704,44,1,0,0.9565217391304348,0.04166666666666663
1128360,QE_I20,15,13,5.461538461538462,6.0,0.6602252917735248,13,0,0,1.0,0.1333333333333333
1128375,QE_I20,8,5,5.4,6.0,1.3416407864998738,4,1,0,0.8,0.375
1128378,QE_I20,14,11,5.363636363636363,6.0,0.9244162777371754,10,0,0,0.9090909090909091,0.2142857142857143
1128936,QE_I20,15,10,5.4,6.0,1.2649110640673518,9,2,0,0.9,0.33333333333333337
1128938,QE_I20,12,12,5.916666666666667,6.0,0.2886751345948129,12,0,0,1.0,0.0
1129073,QE_I20,11,11,5.363636363636363,6.0,1.026910636104941,10,0,0,0.9090909090909091,0.0
1131697,QE_I20,29,26,5.153846153846154,5.0,0.8805592628464114,26,0,0,1.0,0.10344827586206895
1135958,QE_I20,3,3,6.0,6.0,0.0,3,0,0,1.0,0.0
1137846,QE_I20,27,18,3.8333333333333335,4.0,1.504893977113651,12,4,0,0.6666666666666666,0.33333333333333337
1139335,QE_I20,5,1,1.0,1.0,,0,1,2,0.0,0.8
1140021,QE_I20,19,16,3.5625,3.5,2.159282288168918,8,1,1,0.5,0.1578947368421053
1142320,QE_I20,10,9,5.555555555555555,6.0,0.7264831572567788,9,1,0,1.0,0.09999999999999998
1151457,QE_I20,16,6,4.833333333333333,5.5,1.6020819787597222,5,0,0,0.8333333333333334,0.625
1152312,QE_I20,4,4,5.25,5.0,0.5,4,0,0,1.0,0.0
1152591,QE_I20,9,6,3.8333333333333335,4.5,2.48327740429189,3,1,0,0.5,0.33333333333333337
1152637,QE_I20,15,15,5.666666666666667,6.0,0.7237468644557458,15,0,0,1.0,0.0
1152880,QE_I20,26,25,4.72,6.0,1.458309523615157,17,0,1,0.68,0.038461538461538436
1153801,QE_I20,44,33,5.0606060606060606,6.0,1.2975793313752038,25,0,0,0.7575757575757576,0.25
1154825,QE_I20,22,15,4.533333333333333,5.0,1.5522640914238175,12,3,0,0.8,0.31818181818181823
1155366,QE_I20,21,16,5.0,5.5,1.3165611772087664,13,0,0,0.8125,0.23809523809523814
1156565,QE_I20,4,4,6.0,6.0,0.0,4,0,0,1.0,0.0
1156623,QE_I20,7,7,5.0,6.0,1.2909944487358058,6,0,0,0.8571428571428571,0.0
1160182,QE_I20,13,4,4.75,5.0,1.2583057392117916,3,3,0,0.75,0.6923076923076923
1160371,QE_I20,32,28,5.0,5.5,1.2171612389003692,24,1,0,0.8571428571428571,0.125
1160424,QE_I20,11,5,5.8,6.0,0.44721359549995787,5,0,0,1.0,0.5454545454545454
1160481,QE_I20,5,5,5.6,6.0,0.5477225575051663,5,0,0,1.0,0.0
1160830,QE_I20,629,230,4.173913043478261,4.0,1.6731158056021596,154,77,16,0.6695652173913044,0.6343402225755167
1160979,QE_I20,24,19,4.684210526315789,5.0,1.416279616889396,15,2,0,0.7894736842105263,0.20833333333333337
1161404,QE_I20,30,28,5.464285714285714,6.0,0.8380817098475258,27,0,0,0.9642857142857143,0.06666666666666665
1166758,QE_I20,18,14,5.428571428571429,6.0,0.8516306272526402,13,4,0,0.9285714285714286,0.2222222222222222
1168573,QE_I20,9,9,5.666666666666667,6.0,0.49999999999999994,9,0,0,1.0,0.0
1172590,QE_I20,250,86,4.988372093023256,6.0,1.4183186902021505,72,24,4,0.8372093023255814,0.656
1179877,QE_I20,35,32,5.21875,6.0,1.2374368670764582,28,1,0,0.875,0.08571428571428574
1181042,QE_I20,21,20,5.65,6.0,0.7451598203705945,19,0,0,0.95,0.04761904761904767
1182640,QE_I20,20,15,4.8,5.0,1.082325538564332,13,3,0,0.8666666666666667,0.25
1182765,QE_I20,13,12,5.833333333333333,6.0,0.3892494720807615,12,1,0,1.0,0.07692307692307687
1184450,QE_I20,25,25,4.84,5.0,1.2476644848141933,20,0,0,0.8,0.0
1185309,QE_I20,6,4,4.0,4.0,1.8257418583505538,2,1,0,0.5,0.33333333333333337
1185450,QE_I20,2,0,,,,0,0,0,nan,1.0
1188419,QE_I20,13,12,4.833333333333333,5.5,1.6966991126265962,10,0,0,0.8333333333333334,0.07692307692307687
1190159,QE_I20,1332,690,4.521739130434782,5.0,1.6289177014653897,506,221,38,0.7333333333333333,0.48198198198198194
1193885,QE_I20,8,5,2.8,1.0,2.4899799195977463,2,1,0,0.4,0.375
1202856,QE_I20,59,29,3.7586206896551726,4.0,1.9758392866575734,16,8,3,0.5517241379310345,0.5084745762711864
1203136,QE_I20,36,22,4.045454545454546,4.0,1.6176783106919363,13,3,2,0.5909090909090909,0.38888888888888884
1205924,QE_I20,24,17,5.294117647058823,6.0,0.9195587176978519,16,3,1,0.9411764705882353,0.29166666666666663
1214485,QE_I20,7,6,5.166666666666667,6.0,1.329160135825126,5,0,1,0.8333333333333334,0.1428571428571429
1258370,QE_I20,4,4,5.5,6.0,1.0,4,0,0,1.0,0.0
1260434,QE_I20,11,11,5.454545454545454,6.0,0.6875516509523286,11,0,0,1.0,0.0
1264321,QE_I20,6,6,5.5,6.0,0.8366600265340756,6,0,0,1.0,0.0
1264336,QE_I20,7,6,4.0,4.5,1.7888543819998317,4,0,0,0.6666666666666666,0.1428571428571429
1266766,QE_I20,63,33,4.575757575757576,5.0,1.5817376329195496,26,15,2,0.7878787878787878,0.47619047619047616
1268237,QE_I20,3,0,,,,0,0,0,nan,1.0
1270326,QE_I20,3,3,6.0,6.0,0.0,3,0,0,1.0,0.0
1270371,QE_I20,12,12,5.333333333333333,6.0,1.0730867399773196,11,0,0,0.9166666666666666,0.0
1284904,QE_I20,6,5,5.8,6.0,0.44721359549995787,5,0,0,1.0,0.16666666666666663
1285866,QE_I20,522,261,4.080459770114943,4.0,1.6771201792032429,165,83,43,0.632183908045977,0.5
1292570,QE_I20,801,452,4.743362831858407,5.0,1.5476397081644382,358,113,22,0.7920353982300885,0.4357053682896379
1292767,QE_I20,11,11,5.0,6.0,1.4832396974191326,9,0,0,0.8181818181818182,0.0
1292902,QE_I20,15,10,5.5,6.0,0.9718253158075499,9,1,0,0.9,0.33333333333333337
1296649,QE_I20,132,64,4.28125,5.0,1.8036008955631482,43,16,14,0.671875,0.5151515151515151
1298841,QE_I20,14,9,4.444444444444445,5.0,1.8104634152000358,6,1,0,0.6666666666666666,0.3571428571428571
1300008,QE_I20,69,38,4.2894736842105265,5.0,1.8440246046438766,25,15,3,0.6578947368421053,0.4492753623188406
1300375,QE_I20,35,24,4.958333333333333,5.0,1.1601786469133208,20,4,0,0.8333333333333334,0.3142857142857143
1304557,QE_I20,18,16,5.0625,5.0,1.1236102527122116,15,0,0,0.9375,0.11111111111111116
1312211,QE_I20,8,8,5.125,5.5,0.9910312089651149,8,0,0,1.0,0.0
1313067,QE_I20,31,16,3.25,3.0,1.7320508075688772,7,7,3,0.4375,0.4838709677419355
1313355,QE_I20,11,9,5.222222222222222,6.0,0.97182531580755,9,1,0,1.0,0.18181818181818177
1313360,QE_I20,11,10,5.0,5.5,1.414213562373095,8,0,0,0.8,0.09090909090909094
1315060,QE_I20,1388,778,4.967866323907455,6.0,1.4520196993611791,646,182,47,0.8303341902313625,0.4394812680115274
1321332,QE_I20,20,18,5.611111111111111,6.0,0.9785276387866013,17,0,0,0.9444444444444444,0.09999999999999998
1321334,QE_I20,4,1,4.0,4.0,,1,2,0,1.0,0.75
1321678,QE_I20,5,2,6.0,6.0,0.0,2,1,1,1.0,0.6
1327336,QE_I20,12,11,4.090909090909091,5.0,2.3001976199685736,7,0,0,0.6363636363636364,0.08333333333333337
1327524,QE_I20,14,9,3.7777777777777777,4.0,1.922093765778466,5,3,0,0.5555555555555556,0.3571428571428571
1330050,QE_I20,132,56,4.25,4.5,1.7606816861659011,40,16,3,0.7142857142857143,0.5757575757575757
1330203,QE_I20,1,0,,,,0,0,0,nan,1.0
1330366,QE_I20,2,2,5.5,5.5,0.7071067811865476,2,0,0,1.0,0.0
1330369,QE_I20,3,3,5.333333333333333,6.0,1.1547005383792515,3,0,0,1.0,0.0
1330372,QE_I20,5,3,5.666666666666667,6.0,0.5773502691896257,3,0,0,1.0,0.4
1330384,QE_I20,17,15,4.8,5.0,1.2071217242444348,12,2,0,0.8,0.11764705882352944
1331356,QE_I20,14,12,5.25,5.5,0.9653072991634227,11,1,1,0.9166666666666666,0.1428571428571429
1332695,QE_I20,18,18,4.944444444444445,5.5,1.2113299556429322,15,0,0,0.8333333333333334,0.0
1333201,QE_I20,17,16,5.0,5.5,1.1547005383792515,14,1,0,0.875,0.05882352941176472
1338287,QE_I20,3,3,5.666666666666667,6.0,0.5773502691896257,3,0,0,1.0,0.0
1340989,QE_I20,16,16,5.25,6.0,1.2909944487358056,14,0,0,0.875,0.0
1341230,QE_I20,12,12,4.833333333333333,5.0,1.1146408580454255,10,0,0,0.8333333333333334,0.0
1341347,QE_I20,13,13,5.384615384615385,6.0,0.7679476477883046,13,0,0,1.0,0.0
1349112,QE_I20,14,12,3.1666666666666665,3.0,1.898963034411309,5,0,0,0.4166666666666667,0.1428571428571429
1350689,QE_I20,7,7,5.571428571428571,6.0,0.5345224838248488,7,0,0,1.0,0.0
1366967,QE_I20,17,17,5.9411764705882355,6.0,0.242535625036333,17,0,0,1.0,0.0
1375344,QE_I20,32,15,4.733333333333333,5.0,1.579632265825846,11,7,4,0.7333333333333333,0.53125
1379285,QE_I20,101,48,4.229166666666667,4.0,1.6274190940877578,30,11,5,0.625,0.5247524752475248
1382647,QE_I20,10,9,5.444444444444445,6.0,1.0137937550497034,8,0,0,0.8888888888888888,0.09999999999999998
1382815,QE_I20,4,4,4.5,5.0,1.9148542155126762,3,0,0,0.75,0.0
1385337,QE_I20,2,0,,,,0,0,0,nan,1.0
1387235,QE_I20,10,7,5.0,5.0,1.1547005383792515,6,1,0,0.8571428571428571,0.30000000000000004
1396228,QE_I20,18,17,5.352941176470588,6.0,1.3666188418222285,15,0,1,0.8823529411764706,0.05555555555555558
1399848,QE_I20,13,12,5.5,6.0,0.674199862463242,12,1,0,1.0,0.07692307692307687
1401623,QE_I20,525,238,4.491596638655462,5.0,1.5930799631853323,177,52,18,0.7436974789915967,0.5466666666666666
1405215,QE_I20,30,20,5.3,6.0,1.0809352675491621,18,4,1,0.9,0.33333333333333337
1406007,QE_I20,3,1,6.0,6.0,,1,0,2,1.0,0.6666666666666667
1406064,QE_I20,1,0,,,,0,0,0,nan,1.0
1407205,QE_I20,1,0,,,,0,0,0,nan,1.0
1414995,QE_I20,9,8,5.375,5.5,0.7440238091428449,8,0,1,1.0,0.11111111111111116
1416142,QE_I20,10,7,4.857142857142857,6.0,1.8644544714716087,6,2,0,0.8571428571428571,0.30000000000000004
1419680,QE_I20,15,13,5.846153846153846,6.0,0.554700196225229,13,1,0,1.0,0.1333333333333333
1419827,QE_I20,10,8,5.5,6.0,1.0690449676496974,7,0,0,0.875,0.19999999999999996
1420449,QE_I20,4,2,4.0,4.0,2.8284271247461903,1,2,0,0.5,0.5
1420637,QE_I20,20,15,5.266666666666667,6.0,1.3345232785352157,14,1,0,0.9333333333333333,0.25
1439555,QE_I20,35,18,4.666666666666667,5.5,1.7149858514250884,14,10,2,0.7777777777777778,0.48571428571428577
1441230,QE_I20,13,8,5.375,6.0,0.9161253813129042,8,3,1,1.0,0.3846153846153846
1442119,QE_I20,24,22,4.7272727272727275,5.0,1.386390248839742,19,1,0,0.8636363636363636,0.08333333333333337
1442126,QE_I20,4,3,6.0,6.0,0.0,3,0,0,1.0,0.25
1442906,QE_I20,22,22,5.545454545454546,6.0,0.7385489458759964,22,0,0,1.0,0.0
1442928,QE_I20,6,3,2.3333333333333335,1.0,2.3094010767585034,1,2,0,0.3333333333333333,0.5
1445889,QE_I20,3,3,6.0,6.0,0.0,3,0,0,1.0,0.0
1451120,QE_I20,62,40,5.3,6.0,1.2444749691006032,36,12,1,0.9,0.3548387096774194
1452609,QE_I20,7,7,5.857142857142857,6.0,0.3779644730092273,7,0,0,1.0,0.0
1453816,QE_I20,9,9,5.444444444444445,6.0,0.8819171036881969,9,0,0,1.0,0.0
1454028,QE_I20,1,0,,,,0,0,0,nan,1.0
1454137,QE_I20,5,0,,,,0,1,0,nan,1.0
1457027,QE_I20,10,10,5.6,6.0,0.699205898780101,10,0,0,1.0,0.0
1457037,QE_I20,3,3,4.333333333333333,4.0,1.5275252316519465,2,0,0,0.6666666666666666,0.0
1457167,QE_I20,22,21,5.428571428571429,6.0,1.1649647450214347,19,1,0,0.9047619047619048,0.045454545454545414
1457267,QE_I20,4,3,5.666666666666667,6.0,0.5773502691896257,3,0,0,1.0,0.25
1458143,QE_I20,3,3,5.0,5.0,1.0,3,0,0,1.0,0.0
1458481,QE_I20,4,3,5.666666666666667,6.0,0.5773502691896257,3,1,0,1.0,0.25
1458668,QE_I20,11,6,4.5,4.5,1.0488088481701514,5,2,1,0.8333333333333334,0.4545454545454546
1465529,QE_I20,9,5,4.6,4.0,0.8944271909999161,5,3,0,1.0,0.4444444444444444
1467890,QE_I20,2,1,4.0,4.0,,1,1,0,1.0,0.5
1468161,QE_I20,4,4,4.25,5.0,2.217355782608345,3,0,0,0.75,0.0
1472818,QE_I20,13,10,5.4,6.0,1.577621275493231,9,2,0,0.9,0.23076923076923073
1473015,QE_I20,9,5,6.0,6.0,0.0,5,4,0,1.0,0.4444444444444444
1473185,QE_I20,1,0,,,,0,0,0,nan,1.0
1477654,QE_I20,32,28,5.785714285714286,6.0,0.41785544701867255,28,1,0,1.0,0.125
1483407,QE_I20,9,8,4.75,5.0,1.2817398889233114,6,1,0,0.75,0.11111111111111116
1483490,QE_I20,22,10,4.1,4.0,1.9692073983655907,7,3,0,0.7,0.5454545454545454
1483500,QE_I20,16,9,4.555555555555555,5.0,1.810463415200036,6,0,2,0.6666666666666666,0.4375
1483518,QE_I20,3,1,3.0,3.0,,0,0,0,0.0,0.6666666666666667
1485453,QE_I20,3,0,,,,0,0,0,nan,1.0
1486952,QE_I20,14,14,5.571428571428571,6.0,0.8516306272526399,13,0,0,0.9285714285714286,0.0
1487060,QE_I20,18,8,5.25,5.5,0.8864052604279182,8,3,0,1.0,0.5555555555555556
1487353,QE_I20,7,5,4.4,4.0,1.140175425099138,4,0,0,0.8,0.2857142857142857
1488240,QE_I20,7,6,5.5,6.0,0.8366600265340756,6,0,0,1.0,0.1428571428571429
1488974,QE_I20,18,5,4.6,5.0,2.0736441353327724,4,8,1,0.8,0.7222222222222222
1497052,QE_I20,3,1,6.0,6.0,,1,1,0,1.0,0.6666666666666667
1499549,QE_I20,8,6,5.5,6.0,0.8366600265340756,6,1,0,1.0,0.25
1506116,QE_I20,15,12,5.166666666666667,5.5,1.1146408580454255,10,1,1,0.8333333333333334,0.19999999999999996
1509485,QE_I20,3,1,5.0,5.0,,1,2,0,1.0,0.6666666666666667
1514192,QE_I20,1,0,,,,0,0,0,nan,1.0
1515609,QE_I20,19,19,4.578947368421052,5.0,1.538967528127731,13,0,0,0.6842105263157895,0.0
1515616,QE_I20,18,17,5.470588235294118,6.0,1.1788578719900638,15,0,0,0.8823529411764706,0.05555555555555558
1515618,QE_I20,9,9,5.222222222222222,6.0,1.092906420717,8,0,0,0.8888888888888888,0.0
1516669,QE_I20,1,0,,,,0,0,0,nan,1.0
1517196,QE_I20,8,5,6.0,6.0,0.0,5,1,0,1.0,0.375
1517293,QE_I20,59,32,4.21875,5.0,1.8445101631423675,19,7,3,0.59375,0.4576271186440678
1518083,QE_I20,5,5,6.0,6.0,0.0,5,0,0,1.0,0.0
1519071,QE_I20,4,3,3.0,2.0,2.6457513110645907,1,1,0,0.3333333333333333,0.25
1520538,QE_I20,1,0,,,,0,0,0,nan,1.0
1522008,QE_I20,30,11,4.090909090909091,5.0,2.0225995873897267,7,1,0,0.6363636363636364,0.6333333333333333
1525884,QE_I20,8,7,4.714285714285714,5.0,0.7559289460184544,7,0,0,1.0,0.125
1525963,QE_I20,1,0,,,,0,0,0,nan,1.0
1527381,QE_I20,8,8,6.0,6.0,0.0,8,0,0,1.0,0.0
1536334,QE_I20,146,84,4.678571428571429,5.0,1.5842653596466245,66,24,7,0.7857142857142857,0.4246575342465754
1541484,QE_I20,21,12,4.916666666666667,5.5,1.5642792899510298,10,0,0,0.8333333333333334,0.4285714285714286
1543037,QE_I20,2,1,6.0,6.0,,1,0,0,1.0,0.5
1546260,QE_I20,2,1,6.0,6.0,,1,1,0,1.0,0.5
1546969,QE_I20,2,1,6.0,6.0,,1,0,1,1.0,0.5
1547032,QE_I20,1,0,,,,0,0,0,nan,1.0
1547054,QE_I20,1,0,,,,0,0,0,nan,1.0
1550087,QE_I20,365,196,4.780612244897959,5.0,1.5517836330322379,155,66,19,0.7908163265306123,0.46301369863013697
1550199,QE_I20,4,1,6.0,6.0,,1,1,1,1.0,0.75
1550498,QE_I20,6,5,5.8,6.0,0.44721359549995787,5,0,0,1.0,0.16666666666666663
1550509,QE_I20,5,5,5.6,6.0,0.5477225575051662,5,0,0,1.0,0.0
1551083,QE_I20,2,2,3.0,3.0,2.8284271247461903,1,0,0,0.5,0.0
1555830,QE_I20,32,20,5.8,6.0,0.4103913408340616,20,6,0,1.0,0.375
1562928,QE_I20,8,8,5.75,6.0,0.7071067811865476,8,0,0,1.0,0.0
1571245,QE_I20,6,6,4.666666666666667,5.5,1.96638416050035,5,0,0,0.8333333333333334,0.0
1572855,QE_I20,1,0,,,,0,0,0,nan,1.0
1575689,QE_I20,13,10,3.6,3.0,1.776388345929897,4,1,2,0.4,0.23076923076923073
1576008,QE_I20,10,7,4.714285714285714,5.0,1.3801311186847083,5,1,0,0.7142857142857143,0.30000000000000004
1576347,QE_I20,1,0,,,,0,0,0,nan,1.0
1576448,QE_I20,5,2,3.0,3.0,2.8284271247461903,1,0,1,0.5,0.6
1576702,QE_I20,1,0,,,,0,0,0,nan,1.0
1577419,QE_I20,8,4,3.75,4.5,1.8929694486000912,3,1,0,0.75,0.5
1584375,QE_I20,1,0,,,,0,0,0,nan,1.0
1591417,QE_I20,5,2,5.5,5.5,0.7071067811865476,2,0,0,1.0,0.6
1591581,QE_I20,9,1,3.0,3.0,,0,0,0,0.0,0.8888888888888888
1595470,QE_I20,1,0,,,,0,0,0,nan,1.0
1595646,QE_I20,16,16,5.8125,6.0,0.5439056290693572,16,0,0,1.0,0.0
1595781,QE_I20,3,3,5.333333333333333,5.0,0.5773502691896257,3,0,0,1.0,0.0
1596704,QE_I20,3,3,4.333333333333333,5.0,2.081665999466133,2,0,0,0.6666666666666666,0.0
1597098,QE_I20,1,0,,,,0,0,0,nan,1.0
1598572,QE_I20,5,4,4.75,5.5,1.8929694486000914,3,1,0,0.75,0.19999999999999996
1598970,QE_I20,2,2,5.0,5.0,1.4142135623730951,2,0,0,1.0,0.0
1599021,QE_I20,29,25,5.28,6.0,1.1,21,4,0,0.84,0.13793103448275867
1599390,QE_I20,1,0,,,,0,0,0,nan,1.0
1611291,QE_I20,37,26,4.346153846153846,5.0,1.8961499453852844,18,9,1,0.6923076923076923,0.29729729729729726
1611292,QE_I20,10,8,3.625,3.0,2.0658792662827956,3,2,0,0.375,0.19999999999999996
1615079,QE_I20,5,4,6.0,6.0,0.0,4,1,0,1.0,0.19999999999999996
1625069,QE_I20,28,23,4.869565217391305,5.0,1.1795356492391773,20,5,0,0.8695652173913043,0.1785714285714286
1625081,QE_I20,13,11,5.363636363636363,6.0,1.2060453783110545,10,2,0,0.9090909090909091,0.15384615384615385
1625089,QE_I20,19,16,4.9375,5.5,1.3400870618483465,13,3,0,0.8125,0.1578947368421053
1625094,QE_I20,14,12,5.25,6.0,1.4847711791873706,11,1,1,0.9166666666666666,0.1428571428571429
1634832,QE_I20,7,4,5.25,5.5,0.9574271077563381,4,0,0,1.0,0.4285714285714286
1634842,QE_I20,3,3,5.333333333333333,6.0,1.1547005383792517,3,0,0,1.0,0.0
1634877,QE_I20,2,0,,,,0,0,0,nan,1.0
1634891,QE_I20,11,4,5.75,6.0,0.4999999999999999,4,0,1,1.0,0.6363636363636364
1668061,QE_I20,4,2,6.0,6.0,0.0,2,2,0,1.0,0.5
1676716,QE_I20,15,13,5.769230769230769,6.0,0.8320502943378438,12,2,0,0.9230769230769231,0.1333333333333333
5000138,QE_I20,9,9,5.333333333333333,6.0,1.118033988749895,8,0,0,0.8888888888888888,0.0
5000487,QE_I20,12,12,5.0,6.0,1.651445647689541,10,0,0,0.8333333333333334,0.0
5000493,QE_I20,11,10,5.0,5.0,0.9428090415820634,9,0,0,0.9,0.09090909090909094
5000912,QE_I20,4,4,5.25,6.0,1.5,3,0,0,0.75,0.0
5001337,QE_I20,32,29,5.172413793103448,6.0,1.1360635519585471,26,1,0,0.896551724137931,0.09375
26,QE_I21,13,13,4.076923076923077,4.0,1.255755978254962,8,0,0,0.6153846153846154,0.0
