CO_CURSO,registros_microdados,presentes_validos,ausentes,eliminados,resultado_desconsiderado,reaplicacoes,discursiva_valida,discursiva_zero,taxa_presenca_microdados,nt_ger_count,nt_ger_mean,nt_ger_median,nt_ger_std,nt_ger_min,nt_ger_max,nt_ger_p10,nt_ger_p25,nt_ger_p75,nt_ger_p90,nt_ger_iqr,nt_ger_erro_padrao,nt_ger_ic95_inf,nt_ger_ic95_sup,nt_obj_count,nt_obj_mean,nt_obj_median,nt_obj_std,nt_obj_min,nt_obj_max,nt_obj_p10,nt_obj_p25,nt_obj_p75,nt_obj_p90,nt_obj_iqr,nt_obj_erro_padrao,nt_obj_ic95_inf,nt_obj_ic95_sup,nt_dis_count,nt_dis_mean,nt_dis_median,nt_dis_std,nt_dis_min,nt_dis_max,nt_dis_p10,nt_dis_p25,nt_dis_p75,nt_dis_p90,nt_dis_iqr,nt_dis_erro_padrao,nt_dis_ic95_inf,nt_dis_ic95_sup,proficiencia_count,proficiencia_mean,proficiencia_median,proficiencia_std,proficiencia_min,proficiencia_max,proficiencia_p10,proficiencia_p25,proficiencia_p75,proficiencia_p90,proficiencia_iqr,proficiencia_erro_padrao,proficiencia_ic95_inf,proficiencia_ic95_sup,qt_acertos_count,qt_acertos_mean,qt_acertos_median,qt_acertos_std,qt_acertos_min,qt_acertos_max,qt_acertos_p10,qt_acertos_p25,qt_acertos_p75,qt_acertos_p90,qt_acertos_iqr,qt_acertos_erro_padrao,qt_acertos_ic95_inf,qt_acertos_ic95_sup
1637,7,7,0,0,0,0,6,1,1.0,7,52.44857142857143,53.66,9.951447848716004,40.16,68.98,41.647999999999996,45.4,56.769999999999996,63.376000000000005,11.369999999999997,3.7612937418187524,45.07643569460667,59.82070716253618,7,50.114285714285714,50.2,9.483921230417401,33.3,63.1,40.62,47.85,54.25,60.22,6.399999999999999,3.5845852899157347,43.08849854605087,57.140072882520556,7,6.178571428571429,6.75,3.23301422087515,0.0,9.25,2.4000000000000004,5.25,8.375,8.95,3.125,1.2219645162244133,3.783520976771579,8.57362188037128,7,0.1548642857142857,0.15796,0.4259786481291108,-0.59988,0.7377,-0.27118799999999993,0.05294999999999999,0.341185,0.6097260000000001,0.288235,0.16100479525330239,-0.16070511298218695,0.4704336844107584,7,38.0,38.0,7.979139469057215,24,49,30.0,36.0,41.5,46.6,5.5,3.0158312444893354,32.088970760800905,43.911029239199095
1717,8,7,1,0,0,0,6,1,0.875,7,56.60285714285715,59.46,16.02079660346276,35.68,79.18,40.156,43.97,66.98,74.81200000000001,23.010000000000005,6.055291945415819,44.73448492984214,68.47122935587215,7,56.199999999999996,56.0,15.982073290617414,34.6,77.1,36.82,46.0,66.85,74.64,20.849999999999994,6.040655908883057,44.360314418589205,68.0396855814108,7,5.821428571428571,6.75,2.988569493762462,0.0,8.75,2.4000000000000004,5.125,7.5,8.45,2.375,1.129573093761382,3.6074653076562626,8.03539183520088,7,0.4289,0.41925,0.71900060862283,-0.54269,1.36854,-0.442058,-0.030175000000000007,0.9087750000000001,1.2596820000000002,0.9389500000000002,0.27175668613144155,-0.10374310481762544,0.9615431048176255,7,43.0,43.0,13.25393023471403,25,60,26.8,34.5,52.0,58.2,17.5,5.0095147564647515,33.18135107732908,52.81864892267092
1907,1,0,1,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2711,41,26,15,0,0,0,24,2,0.6341463414634146,26,66.63615384615385,67.61,11.078469236107699,41.04,84.22,53.019999999999996,59.795,74.845,79.86,15.049999999999997,2.172666569832712,62.37772736928173,70.89458032302596,26,66.39615384615385,67.30000000000001,11.648467050019269,43.1,85.9,51.3,60.7,75.7,79.2,15.0,2.284452338134263,61.9186272634107,70.873680428897,26,6.759615384615385,7.25,2.6291450789474986,0.0,9.75,3.625,6.0625,8.75,9.25,2.6875,0.5156177716007592,5.749004552277897,7.770226216952873,26,0.8881800000000001,0.92957,0.523817143736247,-0.1583,1.76594,0.2102,0.63044,1.30703,1.4631750000000001,0.6765899999999999,0.10272899374867539,0.6868311722525964,1.0895288277474038,26,51.38461538461539,52.5,9.406707917552978,32,66,39.0,47.0,59.0,61.5,12.0,1.8448072011642458,47.76879327033347,55.000437498897305
2921,83,74,9,0,0,1,68,6,0.891566265060241,74,66.45135135135135,69.13,13.472470593853922,24.56,88.58,50.846,58.5,74.49,81.994,15.989999999999995,1.5661428945810592,63.38171127797247,69.52099142473023,74,65.3445945945946,67.30000000000001,14.048089051461007,14.6,92.6,49.0,56.3,74.05000000000001,81.3,17.750000000000014,1.6330571810952421,62.14380251964792,68.54538666954127,74,7.087837837837838,8.0,2.4254050757682486,0.0,9.75,4.65,6.5,8.5,9.175,2.0,0.281947613055333,6.535220516249385,7.64045515942629,74,0.84048,0.92957,0.6322843020675872,-1.44147,2.0684,0.10566,0.432375,1.2317200000000001,1.56045,0.7993450000000002,0.07350155713014078,0.696416948024924,0.984543051975076,74,50.486486486486484,52.5,11.199612570651343,11,70,37.0,43.25,57.75,63.0,14.5,1.3019285161838146,47.934706594766205,53.038266378206764
3145,19,18,1,0,0,0,16,2,0.9473684210526315,18,58.888888888888886,57.55,10.420320018168624,45.64,85.22,48.56,50.225,63.800000000000004,71.30000000000001,13.575000000000003,2.4560929823269877,54.07494664352799,63.702831134249784,18,59.30555555555556,60.7,11.291666485782509,38.3,85.9,45.14,52.5,64.9,71.25,12.400000000000006,2.6614713143312283,54.08907177946635,64.52203933164476,18,5.722222222222222,7.0,2.8759766741170485,0.0,8.25,0.0,5.3125,7.5,8.0,2.1875,0.6778742029341662,4.393588784471256,7.050855659973188,18,0.5684472222222223,0.63044,0.5078866556022996,-0.37497,1.76594,-0.06795399999999999,0.2624,0.8193375,1.105679,0.5569375000000001,0.11971003275018091,0.33381555803186774,0.8030788864125769,18,45.611111111111114,47.0,9.22361986416899,28,66,33.7,40.0,50.5,55.6,10.5,2.174028051013612,41.350016131124434,49.872206091097794
3163,20,17,3,0,0,0,15,2,0.85,17,55.71647058823529,54.16,10.923193752960065,38.32,79.8,43.44,47.64,62.98,67.328,15.339999999999996,2.649263624267137,50.5239138846717,60.90902729179888,17,54.976470588235294,52.5,10.11394639914143,40.8,78.5,44.1,47.9,63.1,66.26,15.200000000000003,2.452992311499736,50.168605657695814,59.784335518774775,17,5.867647058823529,7.0,3.083623131585159,0.0,9.75,0.0,6.0,7.5,8.7,1.5,0.747888463595501,4.401785670176347,7.333508447470711,17,0.37269529411764707,0.2624,0.45526150548500216,-0.26581,1.43121,-0.11598399999999999,0.05325,0.7377,0.8806440000000001,0.68445,0.11041713378778693,0.1562777118935847,0.5891128763417095,17,42.0,40.0,8.448372624357901,30,61,32.8,36.0,49.0,51.6,13.0,2.0490313349884883,37.983898583422565,46.016101416577435
3179,34,31,3,0,0,0,29,2,0.9117647058823529,31,56.83096774193548,55.32,11.637246912346786,31.98,83.74,40.68,50.879999999999995,63.290000000000006,72.36,12.41000000000001,2.0901112464521985,52.734349698889176,60.92758578498179,31,55.4741935483871,53.7,11.932252308817908,28.1,82.8,44.3,47.9,61.3,71.7,13.399999999999999,2.1430957797849226,51.27372582000865,59.67466127676555,31,6.225806451612903,6.75,2.402563594987028,0.0,8.75,4.75,5.5,7.375,8.75,1.875,0.43151316011617924,5.380040657785192,7.071572245440614,31,0.3962396774193549,0.31462,0.5370814210681274,-0.83677,1.62726,-0.10504,0.05325,0.657165,1.12854,0.603915,0.0964626708439105,0.20717284256529034,0.5853065122734195,31,42.41935483870968,41.0,9.83793404310881,20,64,33.0,36.0,47.5,56.0,11.5,1.7669451151320485,38.95614241305086,45.8825672643685
3217,34,31,3,0,0,0,28,3,0.9117647058823529,31,51.689032258064515,47.7,12.794401732747204,29.68,88.86,37.36,43.29,59.55,64.98,16.259999999999998,2.297942387461954,47.185065178639086,56.192999337489944,31,50.94193548387097,49.0,11.730694045780025,35.9,89.2,37.1,43.7,56.0,63.1,12.299999999999997,2.1068948470760116,46.81242158360199,55.07144938413995,31,5.467741935483871,6.5,2.8778912530733556,0.0,9.75,0.0,4.125,7.375,8.5,3.25,0.5168845277084537,4.4546482611753015,6.48083560979244,31,0.19220129032258065,0.10566,0.527730390576741,-0.48618,1.91246,-0.4303,-0.13167,0.41925,0.7377,0.5509200000000001,0.09478317618824346,0.006426264993623476,0.37797631565153783,31,38.54838709677419,37.0,9.577190644712116,26,68,27.0,32.5,43.0,49.0,10.5,1.7201142183115228,35.17696322888361,41.91981096466478
3407,20,16,4,0,0,0,15,1,0.8,16,55.18875,56.04,14.155115859645937,28.62,73.36,39.91,44.515,66.78999999999999,72.94,22.27499999999999,3.5387789649114842,48.25274322877349,62.12475677122651,16,52.15,56.0,15.053637434188454,23.9,74.4,33.3,40.5,61.3,70.45,20.799999999999997,3.7634093585471136,44.77371765724766,59.52628234275234,16,6.734375,7.125,2.33892559023725,0.0,9.25,4.625,5.9375,8.75,8.75,2.8125,0.5847313975593125,5.588301460783748,7.880448539216252,16,0.24660500000000002,0.41932,0.6775015651642438,-1.02514,1.24659,-0.59988,-0.27939749999999997,0.6584025,1.07115,0.9378,0.16937539129106094,-0.0853707669304794,0.5785807669304794,16,39.75,43.0,12.48732690904396,17,58,24.0,29.75,47.5,55.0,17.75,3.12183172726099,33.63120981456846,45.86879018543154
3571,30,25,4,0,0,0,24,1,0.8333333333333334,25,48.806400000000004,48.14,9.026296250400824,27.68,65.52,39.016,43.94,53.84,62.652,9.900000000000006,1.8052592500801647,45.268091869842884,52.34470813015712,25,45.708,44.3,9.568739032216662,32.0,61.9,34.6,37.1,54.8,60.220000000000006,17.699999999999996,1.9137478064433324,41.957054299371066,49.45894570062893,25,6.12,6.5,1.7246980412041213,0.0,8.0,4.45,5.25,7.25,7.75,2.0,0.34493960824082426,5.443918367847985,6.796081632152015,25,-0.04298880000000001,-0.10504,0.4299906285443905,-0.65781,0.68389,-0.54269,-0.4303,0.36689,0.6091840000000001,0.7971900000000001,0.0859981257088781,-0.2115451263894011,0.12556752638940105,25,34.28,33.0,8.070109458158958,23,48,25.0,27.0,42.0,46.6,15.0,1.6140218916317917,31.11651709240169,37.443482907598316
5965,15,15,0,0,0,0,15,0,1.0,15,59.056000000000004,55.5,19.149958895890236,31.18,98.5,38.84,44.18,67.98,84.4,23.800000000000004,4.944498125622631,49.36478367377965,68.74721632622035,15,56.15333333333333,52.5,20.04690452295269,33.3,100.0,35.6,40.2,64.9,83.5,24.700000000000003,5.1760884906937275,46.008199891573625,66.29846677509303,15,7.066666666666666,7.25,2.2290025529263944,1.75,9.25,4.1000000000000005,6.625,8.5,9.15,1.875,0.5755259844091828,5.9386357372246685,8.194697596108664,15,0.427798,0.2624,0.9046523150296867,-0.59988,2.41689,-0.497734,-0.292985,0.8192250000000001,1.6576199999999999,1.1122100000000001,0.23358022334786413,-0.0300192377618137,0.8856152377618137,15,42.46666666666667,40.0,15.670111070199242,24,74,25.8,29.5,50.5,64.4,21.0,4.046005280540143,34.53649631680799,50.396837016525346
6754,3,3,0,0,0,0,3,0,1.0,3,57.03333333333333,54.2,7.80569877290517,51.04,65.86,51.672,52.620000000000005,60.03,63.528,7.409999999999997,4.506622287749932,48.20035364934347,65.8663130173232,3,55.666666666666664,51.3,9.62410168968166,49.0,66.7,49.46,50.15,59.0,63.620000000000005,8.850000000000001,5.556477701246039,44.77597037222443,66.55736296110891,3,6.25,6.25,1.25,5.0,7.5,5.25,5.625,6.875,7.25,1.25,0.7216878364870323,4.835491840485417,7.664508159514583,3,0.4058566666666667,0.2102,0.4325910875565207,0.10566,0.90171,0.126568,0.15793000000000001,0.555955,0.7634080000000001,0.39802499999999996,0.24975658084979022,-0.08366623179892213,0.8953795651322556,3,42.666666666666664,39.0,8.144527815247079,37,52,37.4,38.0,45.5,49.4,7.5,4.702245326555296,33.450265826618285,51.883067506715044
7081,12,10,2,0,0,0,9,1,0.8333333333333334,10,40.239999999999995,40.91,7.7100511599397885,26.8,53.82,29.392,38.745000000000005,44.42,46.044,5.674999999999997,2.438132254183289,35.461260781800746,45.018739218199244,10,35.8,36.5,6.980926395066298,21.0,47.9,30.9,32.65,38.975,41.51,6.325000000000003,2.207562758639793,31.473176993066005,40.12682300693399,10,5.8,6.5,2.426130893235382,0.0,8.75,4.275,4.8125,7.125,7.85,2.3125,0.7672099524322603,4.29626849323277,7.30373150676723,10,-0.489504,-0.45824,0.3136983968435641,-1.15723,0.05325,-0.7077519999999999,-0.62903,-0.347695,-0.2339040000000001,0.281335,0.09920014323690375,-0.6839362807443313,-0.29507171925566866,10,26.1,26.5,5.445691467165171,15,36,22.2,23.5,28.5,30.599999999999998,5.0,1.7220788470785984,22.72472545972595,29.475274540274054
8908,2,2,0,0,0,0,1,1,1.0,2,42.84,42.84,18.611050480829928,29.68,56.0,32.312,36.26,49.42,53.368,13.160000000000004,13.159999999999997,17.04640000000001,68.6336,2,44.8,44.8,10.889444430272833,37.1,52.5,38.64,40.95,48.65,50.96,7.699999999999996,7.7,29.708,59.891999999999996,2,3.5,3.5,4.949747468305833,0.0,7.0,0.7000000000000001,1.75,5.25,6.3,3.5,3.4999999999999996,-3.3599999999999994,10.36,2,-0.08395,-0.08395,0.4898128673279215,-0.4303,0.2624,-0.36103,-0.257125,0.089225,0.19313000000000013,0.34635,0.34635,-0.7627959999999999,0.594896,2,33.5,33.5,9.192388155425117,27,40,28.3,30.25,36.75,38.7,6.5,6.499999999999999,20.76,46.239999999999995
9954,12,12,0,0,0,0,12,0,1.0,12,46.70333333333334,46.34,13.854904831098185,25.6,78.42,30.48,39.525,54.105000000000004,56.448,14.580000000000005,3.9995665169155923,38.86418296017878,54.5424837064879,12,46.60833333333333,43.1,12.450882285885198,32.0,79.9,37.1,39.875,50.175,54.69,10.299999999999997,3.5942601197020814,39.56358349871725,53.653083167949404,12,4.708333333333333,5.25,2.593333528082878,0.0,8.0,0.37500000000000033,3.75,6.375,7.2,2.625,0.7486309052685659,3.2410167590069436,6.175649907659722,12,-0.002474166666666666,-0.1583,0.5599367252314129,-0.65781,1.49514,-0.4303,-0.3069325,0.1579,0.361663,0.4648325,0.16163980952075688,-0.31928819332735014,0.3143398599940168,12,34.916666666666664,32.0,10.219930024074024,23,62,27.0,29.25,38.0,41.9,8.75,2.950239675249138,29.134196903178353,40.69913643015497
10508,11,2,9,0,0,0,1,1,0.18181818181818182,2,44.56,44.56,9.72978930912689,37.68,51.44,39.056,41.12,48.0,50.064,6.880000000000003,6.879999999999996,31.07520000000001,58.044799999999995,2,50.7,50.7,19.233304448274087,37.1,64.3,39.82,43.9,57.5,61.58,13.600000000000001,13.599999999999994,24.044000000000015,77.356,2,2.0,2.0,2.8284271247461903,0.0,4.0,0.4,1.0,3.0,3.6,2.0,2.0,-1.92,5.92,2,0.18080000000000002,0.18080000000000002,0.8642259079661984,-0.4303,0.7919,-0.30808,-0.12475000000000003,0.48634999999999995,0.6696799999999999,0.6111,0.6111,-1.016956,1.3785560000000001,2,38.5,38.5,16.263455967290593,27,50,29.3,32.75,44.25,47.7,11.5,11.5,15.96,61.04
10811,5,5,0,0,0,0,4,1,1.0,5,48.46,47.48,11.214561962020634,32.64,62.34,37.456,44.68,55.16,59.468,10.479999999999997,5.01530457699231,38.63000302909507,58.28999697090493,5,45.2,43.1,7.185749786904632,37.1,54.8,38.58,40.8,50.2,52.96,9.400000000000006,3.2135649985646766,38.90141260281324,51.49858739718677,5,6.15,7.5,3.5777087639996634,0.0,9.25,2.6,6.5,7.5,8.55,1.0,1.5999999999999999,3.0140000000000007,9.286,5,-0.065912,-0.1583,0.32353887366126505,-0.4303,0.36689,-0.364504,-0.26581,0.15796,0.283318,0.42377,0.14469098297406097,-0.3495063266291595,0.2176823266291595,5,33.8,32.0,6.099180272790763,27,42,28.2,30.0,38.0,40.4,8.0,2.727636339397171,28.453832774781542,39.146167225218456
11163,7,6,1,0,0,0,5,1,0.8571428571428571,6,51.49333333333334,53.05,13.052323420244637,32.64,65.52,37.66,43.45,61.6,63.769999999999996,18.15,5.328588722896315,41.049299436456565,61.937367230210114,6,51.86666666666667,56.0,11.480360040811727,34.6,61.9,37.7,44.3,60.725,61.9,16.425000000000004,4.686837360571032,42.68046543994744,61.052867893385894,6,5.0,6.875,3.933827652554189,0.0,8.25,0.0,1.5625,7.875,8.125,6.3125,1.605978414134719,1.8522823082959508,8.147717691704049,6,0.23298666666666668,0.41932,0.5161468918696175,-0.54269,0.68389,-0.40425,-0.10763499999999998,0.6308549999999999,0.68389,0.7384899999999999,0.21071608623400773,-0.18001686235198844,0.6459901956853218,6,39.5,43.0,9.710818709048173,25,48,27.5,33.0,47.0,48.0,14.0,3.9644251369734143,31.729726731532107,47.27027326846789
11305,27,18,9,0,0,0,17,1,0.6666666666666666,18,54.507777777777775,56.79,14.95116464303054,26.64,80.56,33.693999999999996,45.92,62.285,74.634,16.364999999999995,3.524023301907814,47.60069210603846,61.41486344951709,18,53.794444444444444,55.45,14.073607849748296,26.7,75.7,37.71,44.599999999999994,63.4,71.67,18.800000000000004,3.317181182105749,47.29276932751718,60.29611956137171,18,5.736111111111111,6.5,3.0958608778760386,0.0,10.0,0.0,5.0625,7.375,9.075,2.3125,0.7297014067854284,4.305896353811671,7.16632586841055,18,0.3201822222222222,0.393185,0.6327820056614196,-0.89839,1.30703,-0.40407599999999994,-0.091795,0.7515350000000001,1.1235230000000003,0.84333,0.14914814907200472,0.027851850041092974,0.6125125944033514,18,41.05555555555556,42.5,11.689473506093986,19,59,27.5,33.25,49.25,55.900000000000006,16.0,2.7552353282198485,35.655294312244656,46.45581679886646
11328,14,13,1,0,0,0,12,1,0.9285714285714286,13,47.87230769230769,48.18,12.092233150419428,27.68,70.9,34.0,39.68,56.32,57.408,16.64,3.3537820506694387,41.2988948729956,54.44572051161979,13,44.02307692307692,42.0,10.833293885529757,32.0,70.5,33.559999999999995,35.9,50.2,52.26,14.300000000000004,3.004615122034466,38.13403128388937,49.91212256226447,13,6.326923076923077,7.5,3.07778433459143,0.0,9.25,1.0000000000000009,5.0,8.0,8.850000000000001,3.0,0.8536237871684013,4.65382045407301,8.000025699773143,13,-0.1193223076923077,-0.21187,0.48680908650369725,-0.65781,1.07078,-0.588442,-0.48618,0.15796,0.2519600000000001,0.6441399999999999,0.1350165479039127,-0.3839547415839766,0.1453101261993612,13,32.84615384615385,31.0,9.044760489238634,23,55,24.2,26.0,38.0,39.8,12.0,2.5085652090954347,27.929366036326794,37.762941655980896
11439,30,18,12,0,0,5,17,1,0.6,18,48.89555555555555,47.41,7.4265582418951945,34.22,58.66,39.678,45.114999999999995,55.480000000000004,58.436,10.365000000000009,1.7504565645736456,45.46466068899121,52.3264504221199,18,46.327777777777776,46.1,8.567641281250225,28.4,61.9,36.74,39.9,52.825,55.440000000000005,12.925000000000004,2.0194124162486116,42.369729441930495,50.285826113625056,18,5.916666666666667,6.125,2.7089177348375952,0.0,9.25,2.2750000000000004,5.0625,7.875,8.9,2.8125,0.6384980333267218,4.665210521346292,7.1681228119870415,18,-0.01578055555555556,-0.025685,0.38516194952058375,-0.82151,0.68389,-0.447064,-0.3065725,0.275455,0.393077,0.5820275,0.09078354212034516,-0.1937162981114321,0.16215518700032094,18,34.833333333333336,34.5,7.253802248395219,20,48,26.7,29.25,40.25,43.0,11.0,1.7097375864088284,31.482247663972032,38.18441900269464
11540,17,15,2,0,0,0,14,1,0.8823529411764706,15,52.85066666666667,54.16,9.945522658582654,26.64,69.56,44.064,48.94,59.05,61.0,10.11,2.5679229084012754,47.81753776620017,57.88379556713317,15,51.980000000000004,54.8,10.498652974820834,33.3,75.7,40.08,44.3,57.75,59.5,13.450000000000003,2.7107405419394697,46.666948537798646,57.29305146220136,15,5.633333333333334,6.25,1.8824060085306733,0.0,7.25,4.05,5.0,7.0,7.15,2.0,0.48603514145600496,4.680704456079564,6.585962210587104,15,0.23888533333333334,0.36689,0.472437861838036,-0.59988,1.30703,-0.29842,-0.10518,0.498275,0.5773,0.6034550000000001,0.12198293140110358,-0.00020121221282967672,0.4779718788794963,15,39.53333333333333,42.0,8.79014599802908,24,59,29.4,33.0,44.5,46.0,11.5,2.2696059374065602,35.08490569601648,43.981760970650186
11591,52,29,23,0,0,0,27,2,0.5576923076923077,29,46.502758620689654,47.32,12.288899432458699,14.32,66.9,30.26,41.1,53.9,61.496,12.799999999999997,2.281991335934199,42.03005560225863,50.97546163912068,29,43.88275862068965,45.5,11.182961177150494,17.9,65.5,26.7,38.3,50.2,57.42,11.900000000000006,2.076623757611803,39.81257605577051,47.952941185608786,29,5.698275862068965,6.25,2.661212222392426,0.0,9.25,2.000000000000001,4.25,7.5,8.35,3.25,0.49417470359806537,4.729693443016757,6.666858281121174,29,-0.1258548275862069,-0.05206,0.5032050860563761,-1.29562,0.84655,-0.89839,-0.37497,0.15796,0.482282,0.53293,0.09344283862765126,-0.3090027912964034,0.05729313612398959,29,32.86206896551724,34.0,9.128934134040257,13,51,19.0,28.0,38.0,44.2,10.0,1.6952005112166377,29.539475963532627,36.184661967501846
11999,68,61,7,0,0,0,55,6,0.8970588235294118,61,54.14098360655738,52.36,11.143325910594502,31.24,80.92,42.0,46.64,62.64,69.4,16.0,1.426756681667917,51.34454051048826,56.937426702626496,61,51.91803278688525,50.2,10.59856135200624,25.3,79.9,39.6,44.3,58.3,66.7,14.0,1.3570067272882547,49.25829960140027,54.57776597237023,61,6.30327868852459,7.0,2.6968788882159536,0.0,10.0,0.0,6.0,8.25,8.5,2.25,0.345299958404068,5.626490770052617,6.980066606996563,61,0.23604622950819673,0.15796,0.4768875129425664,-0.96115,1.49514,-0.32016,-0.10504,0.52441,0.90171,0.6294500000000001,0.06105918923612476,0.1163702186053922,0.35572224041100126,61,39.47540983606557,38.0,8.878075161837446,18,62,29.0,33.0,45.0,52.0,12.0,1.136721043531407,37.247436590744016,41.70338308138713
12033,49,34,14,0,0,0,31,3,0.6938775510204082,34,41.752941176470586,41.54,9.805531997500731,21.36,57.76,29.276,35.614999999999995,51.17,54.376,15.555000000000007,1.6816348641409737,38.456936842754274,45.0489455101869,34,39.25,41.4,8.590137050446552,19.4,57.2,26.7,33.3,45.2,47.54,11.900000000000006,1.4731963503318277,36.36253515334962,42.13746484665038,34,5.176470588235294,5.375,2.4966108935222944,0.0,9.0,0.9000000000000008,4.0,7.1875,8.0,3.1875,0.42816523589044825,4.337266725890016,6.015674450580573,34,-0.33338970588235295,-0.23884,0.386007307408342,-1.22557,0.47175,-0.89839,-0.59988,-0.065305,0.03748199999999996,0.534575,0.06619970707520012,-0.4631411317497452,-0.2036382800149607,34,28.970588235294116,30.5,6.904040512704827,14,44,19.0,24.0,33.75,35.7,9.75,1.184033179695439,26.649883203091054,31.291293267497178
12035,68,52,16,0,0,0,49,3,0.7647058823529411,52,44.82692307692308,44.64,8.65256428917349,20.24,62.76,34.104000000000006,39.88,51.35,55.699999999999996,11.469999999999999,1.1998947772639863,42.47512931348567,47.178716840360494,52,40.57692307692308,40.8,8.29468564532443,25.3,57.2,28.23,35.25,47.0,51.06999999999999,11.75,1.150265938772013,38.322401836929934,42.831444316916226,52,6.1826923076923075,6.5,2.029268307605821,0.0,9.0,4.075,5.4375,7.5,8.25,2.0625,0.28140888210564685,5.63113089876524,6.734253716619375,52,-0.2743980769230769,-0.26581,0.37274565354333095,-0.96115,0.47175,-0.830711,-0.514605,0.013829999999999999,0.19974599999999987,0.528435,0.05169052179064674,-0.3757114996327445,-0.1730846542134093,52,30.01923076923077,30.0,6.780856515437873,18,44,20.1,25.5,35.25,38.8,9.75,0.940335609922128,28.176172973783398,31.862288564678142
12037,31,31,0,0,0,0,30,1,1.0,31,45.972258064516126,46.18,9.9912837712603,26.64,67.86,37.14,39.17,52.11,57.84,12.939999999999998,1.7944875393724207,42.45506248734618,49.48945364168607,31,43.41290322580645,43.1,10.412612286244785,23.9,69.2,32.0,37.7,47.9,54.8,10.199999999999996,1.8701603745587019,39.7473888916714,47.07841755994151,31,5.620967741935484,5.75,2.152393016836082,0.0,9.25,3.25,4.25,7.25,8.0,3.0,0.3865811978691657,4.863268594111919,6.378666889759049,31,-0.14590225806451612,-0.1583,0.46851098624407717,-1.02514,1.01376,-0.65781,-0.402635,0.05325,0.36689,0.45588500000000004,0.08414705718722966,-0.3108304901514862,0.019025974022454012,31,32.38709677419355,32.0,8.643600404749703,17,54,23.0,27.5,36.0,42.0,8.5,1.5524364612938244,29.344321310057655,35.429872238329445
12044,45,31,11,0,0,0,30,1,0.6888888888888889,31,44.83096774193548,44.64,7.5713421772887415,30.64,60.34,33.64,41.43,50.15,53.82,8.719999999999999,1.359853198500004,42.16565547287547,47.49628001099549,31,40.79677419354839,40.8,7.180366001394257,25.3,54.8,33.3,37.1,46.7,47.9,9.600000000000001,1.2896318043432018,38.26909585703571,43.324452530061066,31,6.096774193548387,6.5,2.0521101125374575,0.0,10.0,3.5,5.375,7.25,8.0,1.875,0.3685698565544891,5.3743772747015885,6.8191711123951855,31,-0.26420225806451614,-0.26581,0.32237599915533083,-0.96115,0.36689,-0.59988,-0.4303,0.00069,0.05325,0.43099000000000004,0.05790043869447653,-0.37768711790569015,-0.15071739822334212,31,30.161290322580644,30.0,5.865701289096066,18,42,24.0,27.0,35.0,36.0,8.0,1.053511051626942,28.096408661391838,32.22617198376945
12074,86,72,14,0,0,0,70,2,0.8372093023255814,72,43.896388888888886,43.66,9.24656941417423,22.48,68.36,32.46,37.980000000000004,49.975,53.9,11.994999999999997,1.0897186559124534,41.760540323300475,46.0322374544773,72,39.84444444444445,40.2,10.008755165788656,16.3,66.7,28.1,32.0,45.8,51.3,13.799999999999997,1.1795431081608412,37.5325399524492,42.1563489364397,72,6.010416666666667,6.0,1.7872974621785422,0.0,9.25,3.75,5.5,7.0625,8.0,1.5625,0.21063502591732572,5.597572015868709,6.423261317464625,72,-0.30676930555555554,-0.292985,0.45010656208491934,-1.36753,0.90171,-0.83677,-0.65781,-0.038872500000000004,0.2102,0.6189375,0.05304556705113504,-0.41073861697578024,-0.20279999413533084,72,29.48611111111111,29.5,8.151718138355788,12,52,20.0,23.0,34.25,39.0,11.25,0.9606891956587928,27.603160287619875,31.369061934602346
12354,20,19,1,0,0,0,18,1,0.95,19,50.445263157894736,52.32,8.937560796014543,27.68,63.06,41.012,45.33,56.16,60.727999999999994,10.829999999999998,2.050417069030438,46.426445702595075,54.4640806131944,19,47.03684210526316,44.3,8.323474870396891,34.6,60.7,35.64,42.0,54.25,57.660000000000004,12.25,1.9095360957452816,43.29415135760241,50.779532852923914,19,6.407894736842105,7.0,1.8915207842349984,0.0,9.0,5.0,6.0,7.25,8.1,1.25,0.4339446288466926,5.557363264302587,7.258426209381623,19,0.016158421052631586,-0.10504,0.3743191805318491,-0.54269,0.63044,-0.497482,-0.21187,0.34075500000000003,0.4928599999999999,0.552625,0.08587470950354145,-0.15215600957430964,0.18447285167957284,19,35.36842105263158,33.0,7.04911756743581,25,47,25.8,31.0,41.5,44.4,10.5,1.6171784798731554,32.1987512320802,38.538090873182966
